,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_filter,param_filter__k,param_filter__score_func,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_brier_score_loss,split1_test_brier_score_loss,split2_test_brier_score_loss,split3_test_brier_score_loss,split4_test_brier_score_loss,mean_test_brier_score_loss,std_test_brier_score_loss,rank_test_brier_score_loss,split0_train_brier_score_loss,split1_train_brier_score_loss,split2_train_brier_score_loss,split3_train_brier_score_loss,split4_train_brier_score_loss,mean_train_brier_score_loss,std_train_brier_score_loss,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_train_neg_log_loss,split1_train_neg_log_loss,split2_train_neg_log_loss,split3_train_neg_log_loss,split4_train_neg_log_loss,mean_train_neg_log_loss,std_train_neg_log_loss
0,0.859442138671875,0.0522066054416802,0.14051499366760253,0.008186316961755483,,,,{},0.872093023255814,0.8875968992248062,0.9496124031007752,0.8988326848249028,0.8754863813229572,0.8967391304347826,0.028096291486963094,6,0.9320388349514563,0.9349514563106797,0.9242718446601942,0.933074684772066,0.9350145489815713,0.9318702739351936,0.0039647268790076046,0.8775510204081632,0.8484848484848485,0.9395973154362416,0.8554216867469879,0.8255813953488372,0.8693720137077441,0.038860035989944794,12,0.9273648648648649,0.9111470113085622,0.8977635782747604,0.901743264659271,0.9124797406807131,0.9100996919576344,0.010265059992549945,0.8958333333333334,0.9722222222222222,0.9722222222222222,0.9861111111111112,0.9861111111111112,0.962463336783989,0.03392063663309321,10,0.953125,0.9791666666666666,0.9756944444444444,0.9878472222222222,0.9774305555555556,0.9746527777777777,0.011547423019663808,0.8689692982456141,0.8764619883040936,0.9466374269005848,0.8868608652900689,0.8603121927236972,0.8878704999842496,0.03067829567594852,6,0.9292056718061674,0.9290106461086637,0.9173626407244249,0.925791742979243,0.9293746184371184,0.9261490640111235,0.004588346481285072,0.9481641691167888,0.9750955069918371,0.9646230121253712,0.953820032696351,0.9751245635651526,0.9633637382015354,0.010951593498074185,6,0.9870950899498526,0.983537619895745,0.9836430165475599,0.9842141862333811,0.9870613110792474,0.9851102447411572,0.0016232743874011327,-0.08289814210356398,-0.06982662875269025,-0.05193454752727816,-0.07106019631021203,-0.07198365432285735,-0.06953755726370356,0.009974925517668614,5,-0.0487434630544744,-0.048473355269263656,-0.05238313868667486,-0.04766712563158822,-0.04753664764081563,-0.04896074605656335,0.0017719505127870236,-0.28231052824283176,-0.22886287162380659,-0.24086301349180692,-0.28209021398021633,-0.23481547373690623,-0.25378117732125727,0.0235057736508288,5,-0.1726689833434596,-0.17370251053632899,-0.1802098411642138,-0.16672108601199853,-0.16610714147758546,-0.17188191250671728,0.005162762128150379
1,4.135566282272339,0.4183492851862727,0.11682143211364746,0.009667237476785554,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",2,<function mutual_info_classif at 0x7f560d2ad7b8>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 2, 'filter__score_func': <function mutual_info_classif at 0x7f560d2ad7b8>}",0.5658914728682171,0.5542635658914729,0.8023255813953488,0.7509727626459144,0.7392996108949417,0.6824534161490683,0.10233818000511823,37,0.7485436893203884,0.7126213592233009,0.683495145631068,0.7099903006789525,0.7187196896217265,0.7146740368950872,0.020793243096811007,0.5816326530612245,0.5596707818930041,0.7961783439490446,0.7531645569620253,0.7150837988826816,0.6810637627400109,0.09410001307016469,45,0.7519872813990461,0.6758793969849246,0.6801152737752162,0.7010159651669086,0.7090643274853801,0.7036124489622951,0.027194957380241396,0.7916666666666666,0.9444444444444444,0.8680555555555556,0.8263888888888888,0.8888888888888888,0.863898593857833,0.05247347746984329,33,0.8211805555555556,0.9340277777777778,0.8194444444444444,0.8385416666666666,0.8420138888888888,0.8510416666666666,0.04246060719749834,0.5361842105263157,0.5029239766081871,0.7936769005847953,0.7406280727630286,0.7187807276302851,0.6583281167179041,0.11651738034333592,38,0.7387841103768967,0.6828729197258934,0.6652288301517376,0.692897206959707,0.7023256257631257,0.6964217385954721,0.024488433105559818,0.6006190775686986,0.5645667754437678,0.87067815391295,0.7669213168153686,0.7751051124747326,0.7154920078527278,0.11518200386147016,42,0.7906231200180017,0.7172043456594567,0.7313074203616301,0.7430873741519519,0.7383990134237461,0.7441242547229573,0.02483928634245456,-0.2760315685920985,-0.26705428026133277,-0.15600202009059272,-0.1838254128079836,-0.18638823072041127,-0.21390495075648733,0.04839624083185215,39,-0.17982377627061713,-0.19451854653773432,-0.20818384511794472,-0.19675844955694805,-0.1992043566186164,-0.1956977948203721,0.009194536503584176,-0.7791611033748778,-0.7384305388944312,-0.4895603890297364,-0.5496741222047651,-0.5509689811777586,-0.6216696441338992,0.11500828644817253,39,-0.5415233154183704,-0.5707276183249511,-0.6039778058424058,-0.5786824094709515,-0.5847467831187967,-0.5759315864350951,0.020410171686890462
2,0.40537447929382325,0.10331251655033262,0.12355432510375977,0.038599987234013006,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",2,<function f_classif at 0x7f560d499d08>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 2, 'filter__score_func': <function f_classif at 0x7f560d499d08>}",0.5852713178294574,0.5581395348837209,0.6085271317829457,0.5875486381322957,0.5603112840466926,0.5799689440993789,0.018788825720753417,46,0.6203883495145631,0.5592233009708738,0.612621359223301,0.6197866149369544,0.5586808923375364,0.5941401033966457,0.028861079452990268,0.5787234042553191,0.5581395348837209,0.5930735930735931,0.5805084745762712,0.5603112840466926,0.5741570677616158,0.013173759850685392,46,0.5997842502696872,0.5592233009708738,0.5952637244348762,0.5993520518358532,0.5586808923375364,0.5824608439697654,0.019260304055065992,0.9444444444444444,1.0,0.9513888888888888,0.9513888888888888,1.0,0.9694347394755003,0.025077010045548576,2,0.9652777777777778,1.0,0.9600694444444444,0.9635416666666666,1.0,0.9777777777777779,0.018221724671391572,0.5380116959064327,0.5,0.5634137426900585,0.5376413470993117,0.5,0.5278273209335542,0.024561968803201047,46,0.5740485805188449,0.5,0.5659378059226627,0.5740785256410257,0.5,0.5428129824165067,0.03508235217575398,0.5734094212829932,0.607235142118863,0.5796554389330366,0.5774732410988983,0.6176325590532402,0.5910711112123462,0.017849144721994777,48,0.5940107160622047,0.6133531343403814,0.5923038029524065,0.5929188723460889,0.6222338330636199,0.6029640717529403,0.01244159364843752,-0.2439241198211771,-0.24662120999263595,-0.2351835656681987,-0.24144200526317808,-0.24636488392898492,-0.24270529934529889,0.004206278326160404,46,-0.2305779203176993,-0.24649261146738558,-0.23253850786407307,-0.2310559336016918,-0.24655656341162593,-0.23744430733249514,0.007442183504252993,-0.6805671788560358,-0.6863743230492698,-0.6608388251441545,-0.6748000171759992,-0.6858592701476433,-0.6776838208237086,0.009414271123887406,46,-0.6503898190274565,-0.6861159085909732,-0.6552088153929057,-0.6517082148299518,-0.6862444101549503,-0.6659334335992475,0.016606301840569174
3,0.3621880531311035,0.009032436331307028,0.10820279121398926,0.0013076100006830357,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",2,<function chi2 at 0x7f560d499e18>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 2, 'filter__score_func': <function chi2 at 0x7f560d499e18>}",0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5603112840466926,0.5603112840466926,0.5590062111801242,0.0010635204363499237,48,0.5592233009708738,0.5592233009708738,0.5592233009708738,0.5586808923375364,0.5586808923375364,0.5590063375175388,0.00026572487675141643,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5603112840466926,0.5603112840466926,0.5590062111801242,0.0010635204363499237,49,0.5592233009708738,0.5592233009708738,0.5592233009708738,0.5586808923375364,0.5586808923375364,0.5590063375175388,0.00026572487675141643,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,49,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6164167797922631,0.607235142118863,0.5268188100602618,0.6030587980977085,0.5376793132355192,0.5782539933705416,0.03796280392073027,49,0.5995977569002483,0.6133531343403814,0.5318968550252281,0.6147758319452802,0.5329403045559596,0.5785127765534195,0.03800876335053429,-0.24662121067203888,-0.24662121323261454,-0.24662121045075652,-0.24636488392879316,-0.24636488390053685,-0.24651891925142355,0.00012552535016571685,47,-0.24649261191281138,-0.24649261468334502,-0.24649261171338596,-0.24655656335122875,-0.2465565633516761,-0.24651819300248948,3.132925875487502e-05,-0.6863743244274809,-0.6863743296217678,-0.6863743239785959,-0.6858592701472543,-0.6858592700899495,-0.6861687835187464,0.00025222639656395976,47,-0.686115909494547,-0.6861159151147469,-0.6861159090900003,-0.686244410032463,-0.6862444100333702,-0.6861673107530255,6.29512984591065e-05
4,3.656293201446533,0.34995631480545614,0.12341399192810058,0.01135261774836979,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",4,<function mutual_info_classif at 0x7f560d2ad7b8>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 4, 'filter__score_func': <function mutual_info_classif at 0x7f560d2ad7b8>}",0.6550387596899225,0.6705426356589147,0.8023255813953488,0.754863813229572,0.7587548638132295,0.7282608695652174,0.056274782417670796,34,0.7893203883495146,0.7747572815533981,0.7281553398058253,0.7584869059165859,0.7487875848690592,0.7599015000988765,0.021068953985977936,0.6395939086294417,0.6334841628959276,0.7924528301886793,0.7288135593220338,0.7252747252747253,0.7038879361673848,0.060060998945852734,44,0.7612809315866085,0.7362637362637363,0.7032967032967034,0.7280334728033473,0.7162346521145976,0.7290218992129985,0.019592681049849625,0.875,0.9722222222222222,0.875,0.8958333333333334,0.9166666666666666,0.906945522774327,0.03613679524421967,29,0.9079861111111112,0.9305555555555556,0.8888888888888888,0.90625,0.9114583333333334,0.9090277777777777,0.01329457619380325,0.6260964912280702,0.6308479532163742,0.7927631578947368,0.7355272861356932,0.737094395280236,0.7044164080181696,0.06544084345425549,36,0.7733763154674498,0.7538240332843857,0.7065589818893783,0.7388392857142857,0.7271577380952381,0.7399512708901476,0.022758045164549122,0.6237338295275747,0.6645153286312873,0.864214149933499,0.7127498011683108,0.7785287285332548,0.7287221394574003,0.0851875670164546,40,0.808006045550584,0.7762277250935212,0.7590218595162841,0.7912234252857634,0.7590777366778205,0.7787113584247947,0.01894230406063077,-0.23813703725054475,-0.21884735971141508,-0.15366064747529845,-0.18187481233866643,-0.1770137262014535,-0.19392917381181943,0.030442592733777748,36,-0.15914073342228618,-0.16550092546007694,-0.1830666323322142,-0.171174739902897,-0.17641245320627488,-0.17105909686474985,0.00831616933382685,-0.6869281040896605,-0.6292485832090818,-0.482733853078813,-0.7514286047149437,-0.5332239498821648,-0.6166728462335919,0.09811593917595694,37,-0.49009492218847833,-0.5038708577597913,-0.5460334716785042,-0.5205262308680568,-0.52969103782042,-0.5180433040630502,0.019530767491158448
5,0.8297732830047607,0.841595056181426,0.12167444229125976,0.011137832571559456,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",4,<function f_classif at 0x7f560d499d08>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 4, 'filter__score_func': <function f_classif at 0x7f560d499d08>}",0.4806201550387597,0.5581395348837209,0.624031007751938,0.5992217898832685,0.5642023346303502,0.5652173913043478,0.048655987467591075,47,0.6844660194174758,0.5592233009708738,0.6271844660194175,0.6256062075654704,0.5586808923375364,0.6110321772621548,0.04751977411751109,0.521551724137931,0.5581395348837209,0.6,0.5864978902953587,0.5625,0.5657242256471222,0.02694223808631679,47,0.6680053547523427,0.5592233009708738,0.6016949152542372,0.601931330472103,0.5586808923375364,0.5979071587574186,0.03994856435343941,0.8402777777777778,1.0,0.9791666666666666,0.9652777777777778,1.0,0.9569045462387854,0.05983684073015915,18,0.8663194444444444,1.0,0.9861111111111112,0.9739583333333334,1.0,0.9652777777777779,0.05042498783488351,0.433296783625731,0.5,0.5773026315789473,0.5490105703048181,0.504424778761062,0.5127853523546104,0.04907107482890746,47,0.6600319689182574,0.5,0.5789586392559961,0.5792868589743589,0.5,0.5636554934297224,0.059784604332763315,0.537490311021617,0.6279002765108144,0.6352732765015469,0.579948371636976,0.661360054366992,0.6083754211209519,0.04414969657627317,46,0.7184878542725557,0.5879272888376708,0.6404177045438028,0.5929188723460889,0.6562608659669851,0.6392025171934206,0.04764441927910844,-0.3051448549335462,-0.21655710777458348,-0.2369419888996196,-0.23865223725747894,-0.24005622925906545,-0.24748308649809878,0.030106686778687514,48,-0.20090673636958445,-0.23766522021577222,-0.2334957672861296,-0.2294048669696391,-0.24194205985744485,-0.22868293013971405,0.014503017550993803,-0.8205164618781865,-0.6200433224415668,-0.6643608501796291,-0.667985302893944,-0.673094892424389,-0.6892291412248852,0.06839091271577787,48,-0.5840365897436366,-0.6666107775427531,-0.6568552988051213,-0.6474948938787414,-0.6769484262363422,-0.6463891972413188,0.03268451711564816
6,0.47071309089660646,0.036348203752284605,0.1226348876953125,0.009232955048289348,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",4,<function chi2 at 0x7f560d499e18>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 4, 'filter__score_func': <function chi2 at 0x7f560d499e18>}",0.5852713178294574,0.5775193798449613,0.624031007751938,0.5642023346303502,0.556420233463035,0.5815217391304348,0.023528067933635766,45,0.6145631067961165,0.5766990291262136,0.6155339805825243,0.5800193986420951,0.5829291949563531,0.5939489420206605,0.017342918889676266,0.5787234042553191,1.0,0.8405797101449275,0.9705882352941176,0.96875,0.871576187877214,0.1565744493756136,8,0.5971769815418024,0.972972972972973,0.9017857142857143,0.9798657718120806,0.9802631578947368,0.8864129197014614,0.14759925225782036,0.9444444444444444,0.24305555555555555,0.4027777777777778,0.22916666666666666,0.2152777777777778,0.40723128019323673,0.27729225885687514,49,0.9548611111111112,0.25,0.3506944444444444,0.2534722222222222,0.2586805555555556,0.4135416666666666,0.2732495496026017,0.5380116959064327,0.6215277777777778,0.6531432748538012,0.6101585545722714,0.603214110127827,0.6052087918872145,0.03773295432551233,44,0.5688402471855115,0.6205947136563876,0.6511181473323544,0.6234394078144079,0.6260435744810745,0.6180072180939472,0.026886842528520968,0.6676774851788998,0.7143700873538146,0.6986391294991776,0.6606248636891503,0.6745268186439929,0.683191887798017,0.020182372196892336,45,0.6888741861209237,0.6847693114382052,0.6959364540223762,0.6920304921238017,0.6941162633835478,0.6911453414177708,0.003959205318541815,-0.23328949473140723,-0.22417314757590917,-0.21734898994531054,-0.23344344182941773,-0.23238970904669295,-0.22812152243504516,0.006403479946883674,44,-0.22791212031519933,-0.22801810775508397,-0.21848718730843675,-0.23260737483940877,-0.22973039711556614,-0.227351037466739,0.004745904998523582,-0.7541043465734089,-0.6336356685828821,-0.6171523207911256,-0.6566616014722301,-0.654949495303569,-0.66331232495793,0.04772005947004501,45,-0.6373147651237955,-0.6429933463391507,-0.6216233782199427,-0.6537085553467749,-0.6490651309671231,-0.6409410351993574,0.011131434674904253
7,3.763027000427246,0.4969503453681023,0.1290968894958496,0.0206937331711993,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",6,<function mutual_info_classif at 0x7f560d2ad7b8>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 6, 'filter__score_func': <function mutual_info_classif at 0x7f560d2ad7b8>}",0.810077519379845,0.7364341085271318,0.8488372093023255,0.8249027237354085,0.7431906614785992,0.7927018633540373,0.044965672704167535,29,0.8611650485436894,0.8135922330097087,0.8320388349514564,0.8312318137730359,0.8147429679922406,0.8305541796540261,0.017189477779793315,0.7810650887573964,0.6938775510204082,0.847682119205298,0.8074534161490683,0.7096774193548387,0.7679656929675035,0.05827395767868889,42,0.8265460030165912,0.7882882882882883,0.8095238095238095,0.808282208588957,0.7886056971514243,0.804249201313814,0.014427085448630137,0.9166666666666666,0.9444444444444444,0.8888888888888888,0.9027777777777778,0.9166666666666666,0.913895358868185,0.01843723060034708,26,0.9513888888888888,0.9114583333333334,0.9149305555555556,0.9149305555555556,0.9131944444444444,0.9211805555555556,0.015158944411765999,0.7960526315789473,0.7090643274853801,0.8435672514619883,0.8142207472959686,0.7193952802359882,0.7764750352418497,0.05313270617949236,31,0.8490424620655899,0.8004428230543319,0.8209014011257953,0.8201026404151404,0.8016521672771673,0.8184282987876049,0.017612850842947798,0.852531248069818,0.8403241653608803,0.9255600070603189,0.8693801895071003,0.8213974342237615,0.8618641520073866,0.035511947358711174,33,0.9374062446580009,0.885956058888044,0.9027645869868054,0.9044083956160296,0.875261265944272,0.9011593104186304,0.021113129914494752,-0.1396780674431995,-0.1769734267598646,-0.12385345626411996,-0.13759082475366494,-0.17763128026496264,-0.15113537128130497,0.022040868901228222,31,-0.09892309416280415,-0.1366977762545718,-0.1285790091161129,-0.1237211106276253,-0.13817789765904603,-0.12521977756403205,0.014175354157466591,-0.45118661335733734,-0.5254093922480977,-0.4030315089982585,-0.501324631786866,-0.5261061665351973,-0.48136150150351176,0.047739506361651016,32,-0.3329143452784183,-0.4288219446243896,-0.40580961591535536,-0.39438645655922194,-0.43501453809150736,-0.3993893800937785,0.036388478019319145
8,0.647461986541748,0.3138336330069805,0.16923794746398926,0.020876011339435632,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",6,<function f_classif at 0x7f560d499d08>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 6, 'filter__score_func': <function f_classif at 0x7f560d499d08>}",0.43023255813953487,0.5581395348837209,0.5581395348837209,0.5914396887159533,0.6381322957198443,0.5551242236024845,0.0690367920357186,49,0.6766990291262136,0.5592233009708738,0.5592233009708738,0.6178467507274491,0.6265761396702231,0.6079137042931266,0.04454185350752996,0.4931506849315068,0.5581395348837209,0.5581395348837209,0.5829787234042553,0.6085106382978723,0.5601286045572793,0.03835938858848635,48,0.6758321273516642,0.5592233009708738,0.5592233009708738,0.5984848484848485,0.6010582010582011,0.5987643557672924,0.04259523751864104,0.75,1.0,1.0,0.9513888888888888,0.9930555555555556,0.9388371290545203,0.09622703872467499,24,0.8107638888888888,1.0,1.0,0.9600694444444444,0.9861111111111112,0.951388888888889,0.07180871205183402,0.3881578947368421,0.5,0.5,0.5420661258603736,0.5894481317600787,0.503838432492672,0.06663659932868166,48,0.6586859092021538,0.5,0.5,0.5723424145299145,0.5787698412698413,0.5619596330003819,0.059032787508804106,0.461546852242811,0.6774298809284857,0.6485382230624575,0.6208401217561939,0.622990712581233,0.6062448626809217,0.07527151229137466,47,0.7403100210915173,0.6518730458939843,0.6464766762241779,0.6444587376970657,0.6072047406563058,0.6580646443126102,0.04406533647133523,-0.3244953247319357,-0.21595039595957283,-0.23706991042091444,-0.24029640459888305,-0.228625464262134,-0.2493105226120237,0.03855946977824876,49,-0.20112283013967822,-0.23744304187510368,-0.23341591264244985,-0.23142087167966177,-0.23459818061352386,-0.22760016739008346,0.013381512838119837,-0.8612455301195261,-0.6181338263746331,-0.6647035147982723,-0.6718885052381669,-0.6455153316328309,-0.6923495084388928,0.08655423460548398,49,-0.5845767471135047,-0.6660948350150645,-0.6566740224154815,-0.6526908901843078,-0.659421696657461,-0.6438916382771639,0.02997744869337275
9,0.6889039993286132,0.1304606206064071,0.21212430000305177,0.06999022305072083,"SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>)",6,<function chi2 at 0x7f560d499e18>,"{'filter': SelectKBest(k=28, score_func=<function chi2 at 0x7f560d499e18>), 'filter__k': 6, 'filter__score_func': <function chi2 at 0x7f560d499e18>}",0.6085271317829457,0.627906976744186,0.6085271317829457,0.5953307392996109,0.6186770428015564,0.6118012422360248,0.01094607223804847,43,0.6320388349514563,0.6184466019417476,0.6184466019417476,0.6411251212415131,0.6362754607177498,0.6292665241588429,0.009290625997797144,0.5938864628820961,0.9615384615384616,0.5930735930735931,0.9166666666666666,0.9423076923076923,0.8012958290138984,0.170495923602887,40,0.6074154852780806,0.9255813953488372,0.5980707395498392,0.9439655172413793,0.9388646288209607,0.8027795532478195,0.16346604179783686,0.9444444444444444,0.3472222222222222,0.9513888888888888,0.3055555555555556,0.3402777777777778,0.5781735248447205,0.3026218903590581,41,0.9670138888888888,0.3454861111111111,0.96875,0.3802083333333333,0.3732638888888889,0.6069444444444445,0.2949337522391707,0.5643274853801169,0.6648391812865497,0.5634137426900585,0.63507866273353,0.6568645526057031,0.6168595900281195,0.04440326087700691,43,0.5870311735193343,0.6551219101811062,0.5713794052863436,0.6758184523809524,0.6712473290598291,0.632119654085513,0.04402729292336778,0.6217859800477178,0.7164956997765415,0.7318900914528526,0.6929043501694413,0.7195077501397624,0.6965017288578884,0.039463216223877474,44,0.6644599358763306,0.7229562585784401,0.7288154345624678,0.7435854671211104,0.7381776901164651,0.7195989572509627,0.02848525434335281,-0.2306079242201571,-0.2097811277013219,-0.23261133681672586,-0.2229410040473816,-0.2146857494809937,-0.2221305713907215,0.008839584139402331,43,-0.2210202050637371,-0.21379372736307747,-0.2315465086545202,-0.20941732517336617,-0.2113061175410266,-0.2174167767591455,0.008088162803270701,-0.6511982566352609,-0.5973203047923965,-0.6564860260023466,-0.6972417252529404,-0.6124945603876407,-0.6429296653467161,0.03522228627762275,42,-0.6279495053428767,-0.6079349202215715,-0.6542655897846551,-0.597913131488559,-0.6047113582512742,-0.6185549010177873,0.020464712069155223
